"Cust_id","Freq","Monetary","Recency","Inter_purchase_interval","weekday_spend","weekend_spend","weekday_visits","weekend_visits","Age_band"
1662504,18,1799,30,0,1799,0,18,0,"35-39 "
1662511,4,339,4,0,0,339,0,4,"35-39 "
1662542,30,20099,11,1,9788,10311,25,5,"30-34 "
1662665,2,2376,8,0,2376,0,2,0,"25-29 "
1662757,15,1534,25,0,0,1534,0,15,"40-44 "
1662764,14,1413,25,1,245,1168,4,10,"<25 "
1662771,5,3042,33,2,1674,1368,4,1,"25-29 "
1662825,5,382,32,0,0,382,0,5,"25-29 "
1662863,7,737,18,3,280,457,4,3,"60-64 "
1662870,37,5272,5,1,4946,326,28,9,"30-34 "
1663044,7,883,2,0,883,0,7,0,"40-44 "
1663068,33,4132,11,1,0,4132,0,33,"30-34 "
1663204,73,13131,5,0,0,13131,0,73,"25-29 "
1663266,14,1681,3,2,910,771,6,8,"<25 "
1663358,3,700,28,0,700,0,3,0,"35-39 "
1663419,6,2056,40,0,0,2056,0,6,"35-39 "
1663549,17,4506,31,0,4506,0,17,0,"40-44 "
1663648,20,2141,3,1,1572,569,14,6,"40-44 "
1663655,54,7601,18,0,4888,2713,37,17,">65 "
1663730,13,1584,9,0,1584,0,13,0,"35-39 "
1663815,9,1462,3,0,1462,0,9,0,"55-59 "
1663839,11,2949,17,1,2949,0,11,0,"40-44 "
1663853,28,7179,7,1,7179,0,28,0,"40-44 "
1663907,10,6541,6,0,6541,0,10,0,"25-29 "
1664010,2,204,25,0,0,204,0,2,"35-39 "
1664058,3,247,42,0,247,0,3,0,"40-44 "
1664140,22,1197,4,2,849,348,15,7,"30-34 "
1664218,25,2167,22,1,277,1890,6,19,"35-39 "
1664287,52,7980,15,0,7980,0,52,0,"35-39 "
1664317,5,695,4,0,0,695,0,5,"30-34 "
1664379,17,2343,16,2,2343,0,17,0,"35-39 "
1664560,2,96,21,6,36,60,1,1,"35-39 "
1664638,6,3188,40,0,0,3188,0,6,"25-29 "
1664935,3,1197,18,0,0,1197,0,3,"30-34 "
1664997,15,8417,9,2,8417,0,15,0,"30-34 "
1665000,14,1240,33,0,0,1240,0,14,"35-39 "
1665031,21,4606,16,0,4606,0,21,0,"50-54 "
1665239,2,193,2,0,193,0,2,0,"35-39 "
1665307,53,5420,12,0,2095,3325,17,36,"40-44 "
1665314,4,1071,36,0,1071,0,4,0,"35-39 "
1665352,11,5213,4,1,0,5213,0,11,"30-34 "
1665369,2,932,36,0,932,0,2,0,"55-59 "
1665383,2,257,27,0,257,0,2,0,"35-39 "
1665420,14,8527,11,1,1535,6992,11,3,"40-44 "
1665475,12,4923,14,0,4923,0,12,0,"45-49 "
1665499,5,3617,31,0,3617,0,5,0,"30-34 "
1665543,25,4571,3,2,4571,0,25,0,"30-34 "
1665550,72,7832,3,0,1510,6322,17,55,"35-39 "
1665598,11,1329,3,0,1329,0,11,0,"30-34 "
1665611,2,2022,29,0,2022,0,2,0,"30-34 "
1665628,2,704,32,0,0,704,0,2,"35-39 "
1665697,10,1092,24,1,1092,0,10,0,"30-34 "
1665710,10,441,4,0,0,441,0,10,"50-54 "
1665727,3,642,37,0,642,0,3,0,">65 "
1665840,4,858,22,2,798,60,3,1,"45-49 "
1665918,5,561,4,0,0,561,0,5,">65 "
1665970,3,311,40,0,0,311,0,3,"35-39 "
1666007,21,1720,28,0,777,943,11,10,"30-34 "
1666052,70,6459,4,1,5746,713,59,11,"35-39 "
1666199,5,728,19,0,0,728,0,5,"40-44 "
1666403,8,1828,11,0,0,1828,0,8,"35-39 "
1666410,23,4022,2,2,781,3241,6,17,"60-64 "
1666441,34,3296,4,1,2141,1155,22,12,"35-39 "
1666465,3,1651,40,0,0,1651,0,3,"35-39 "
1666588,11,1529,11,0,0,1529,0,11,"<25 "
1666595,3,510,17,2,510,0,3,0,"30-34 "
1666656,11,847,3,3,847,0,11,0,"60-64 "
1666687,3,435,3,0,435,0,3,0,"25-29 "
1666724,12,1531,33,0,0,1531,0,12,"30-34 "
1666793,19,2914,32,0,263,2651,3,16,"55-59 "
1666816,7,1266,16,0,749,517,2,5,"25-29 "
1666830,28,3711,9,1,757,2954,6,22,"25-29 "
1666847,12,1249,37,0,511,738,2,10,"30-34 "
1666878,3,456,2,0,456,0,3,0,"30-34 "
1666908,49,36426,5,0,31857,4569,15,34,"25-29 "
1667066,3,1360,18,0,0,1360,0,3,"40-44 "
1667103,11,1551,5,3,834,717,8,3,"30-34 "
1667332,17,3236,16,0,3236,0,17,0,"35-39 "
1667417,9,497,2,3,497,0,9,0,"35-39 "
1667462,9,6873,13,0,6873,0,9,0,"35-39 "
1667479,12,2773,19,2,2694,79,11,1,"45-49 "
1667547,20,1744,12,1,518,1226,5,15,"30-34 "
1667677,12,1459,7,2,1459,0,12,0,"30-34 "
1667684,10,13375,12,1,0,13375,0,10,"<25 "
1667790,2,96,18,8,0,96,0,2,"55-59 "
1667837,17,1711,19,0,773,938,14,3,"35-39 "
1667844,26,2728,23,1,2728,0,26,0,"30-34 "
1667943,4,636,31,0,576,60,3,1,"45-49 "
1667998,3,90,10,0,90,0,3,0,"45-49 "
1668056,2,336,33,2,276,60,1,1,"30-34 "
1668117,4,1673,21,0,1673,0,4,0,"40-44 "
1668209,32,8485,16,0,8485,0,32,0,"35-39 "
1668223,9,425,18,2,0,425,0,9,"25-29 "
1668278,11,1169,3,3,527,642,4,7,"45-49 "
1668452,6,505,4,0,0,505,0,6,"35-39 "
1668490,16,2998,14,0,2998,0,16,0,"40-44 "
1668711,1,36,31,0,36,0,1,0,"45-49 "
1668797,16,1210,36,0,110,1100,2,14,"45-49 "
1668803,19,1609,3,1,1609,0,19,0,"40-44 "
1668810,11,3445,18,2,1959,1486,9,2,"30-34 "
1668827,20,13209,14,1,13209,0,20,0,"30-34 "
1668841,32,3766,2,1,3766,0,32,0,"35-39 "
1668940,14,1325,5,2,0,1325,0,14,"35-39 "
1668964,8,3985,6,0,3985,0,8,0,"25-29 "
1669008,6,2272,15,0,2272,0,6,0,"30-34 "
1669060,3,181,29,0,181,0,3,0,"50-54 "
1669091,2,367,33,0,0,367,0,2,"40-44 "
1669121,18,9353,4,0,0,9353,0,18,"30-34 "
1669138,6,501,34,0,501,0,6,0,"30-34 "
1669244,32,4126,5,0,0,4126,0,32,"30-34 "
1669282,22,2417,7,1,2417,0,22,0,"45-49 "
1669312,4,1930,10,0,1930,0,4,0,"30-34 "
1669336,17,6908,18,1,0,6908,0,17,"30-34 "
1669381,4,91,11,0,0,91,0,4,"55-59 "
1669428,9,1706,24,0,1706,0,9,0,"40-44 "
1669480,21,4106,4,2,2976,1130,12,9,"40-44 "
1669497,5,4340,19,0,0,4340,0,5,"35-39 "
1669503,4,1099,28,0,1099,0,4,0,"50-54 "
1669572,16,2035,4,1,973,1062,6,10,"30-34 "
1669589,55,10574,14,1,8513,2061,39,16,"25-29 "
1669695,17,5645,20,1,5645,0,17,0,"30-34 "
1669879,26,3316,4,1,2054,1262,7,19,"50-54 "
1669893,37,2787,3,1,2225,562,27,10,"35-39 "
1669923,25,3563,6,0,3563,0,25,0,"30-34 "
1669930,8,721,3,2,260,461,3,5,"40-44 "
1669978,21,3128,25,0,0,3128,0,21,"35-39 "
1669985,16,2848,16,2,2848,0,16,0,"30-34 "
1669992,29,10224,2,1,1417,8807,5,24,"<25 "
1670066,3,1580,5,4,785,795,1,2,"50-54 "
1670097,17,2824,23,1,1203,1621,3,14,"30-34 "
1670127,31,1778,7,1,528,1250,13,18,"35-39 "
1670233,9,2608,6,0,2608,0,9,0,"45-49 "
1670257,2,1747,40,0,0,1747,0,2,"35-39 "
1670424,24,5799,7,1,5799,0,24,0,"45-49 "
1670486,5,2793,5,0,0,2793,0,5,"40-44 "
1670547,6,833,20,0,833,0,6,0,"30-34 "
1670578,10,588,5,3,0,588,0,10,"45-49 "
1670653,21,5285,18,1,0,5285,0,21,"30-34 "
1670684,17,2079,33,0,0,2079,0,17,"40-44 "
1670899,32,2733,6,1,1801,932,22,10,"45-49 "
1670967,4,352,41,0,352,0,4,0,"60-64 "
1670981,25,4082,4,2,3104,978,14,11,"40-44 "
1671063,29,3284,3,1,2423,861,19,10,"25-29 "
1671087,24,6887,33,0,0,6887,0,24,"30-34 "
1671094,29,12185,7,0,12185,0,29,0,"25-29 "
1671186,34,3126,22,1,1784,1342,21,13,"40-44 "
1671247,3,560,26,0,0,560,0,3,"35-39 "
1671261,8,3893,14,0,3893,0,8,0,"30-34 "
1671285,7,1298,27,1,1298,0,7,0,"30-34 "
1671315,2,311,29,0,311,0,2,0,"40-44 "
1671391,15,7717,8,0,7717,0,15,0,"50-54 "
1671421,17,1613,39,0,0,1613,0,17,"45-49 "
1671438,9,3322,38,0,3322,0,9,0,"30-34 "
1671452,4,3194,16,0,3194,0,4,0,"35-39 "
1671513,3,3007,30,0,3007,0,3,0,"35-39 "
1671544,42,7659,26,0,0,7659,0,42,"30-34 "
1671636,19,2938,31,1,2938,0,19,0,">65 "
1671650,41,7760,3,1,7760,0,41,0,"30-34 "
1671728,1,78,25,0,0,78,0,1,"<25 "
1671735,54,10776,4,1,0,10776,0,54,"50-54 "
1671810,7,1440,5,0,0,1440,0,7,"35-39 "
1671896,20,1605,42,0,1605,0,20,0,"30-34 "
1672015,6,334,36,0,334,0,6,0,"30-34 "
1672060,1,324,26,0,0,324,0,1,"30-34 "
1672077,16,3379,20,0,3379,0,16,0,"<25 "
1672190,4,991,40,0,0,991,0,4,"35-39 "
1672220,7,363,3,5,265,98,5,2,"35-39 "
1672275,6,296,21,0,296,0,6,0,"45-49 "
1672282,5,1612,29,0,1612,0,5,0,"30-34 "
1672435,35,17147,4,1,1398,15749,13,22,"25-29 "
1672466,16,1728,12,0,0,1728,0,16,"40-44 "
1672473,5,2496,2,0,2496,0,5,0,"45-49 "
1672558,1,400,11,0,0,400,0,1,"45-49 "
1672596,35,9607,11,1,0,9607,0,35,"35-39 "
1672756,1,369,9,0,369,0,1,0,"45-49 "
1672855,13,5142,14,2,5142,0,13,0,"45-49 "
1672916,20,1213,32,0,0,1213,0,20,"45-49 "
1672954,4,716,11,0,0,716,0,4,"35-39 "
1672978,23,11996,14,1,11996,0,23,0,"35-39 "
1673098,28,2671,19,1,1757,914,16,12,"30-34 "
1673142,15,1675,18,0,0,1675,0,15,"35-39 "
1673203,9,1013,23,0,382,631,3,6,"25-29 "
1673227,4,274,14,0,274,0,4,0,"25-29 "
1673401,1,53,38,0,53,0,1,0,"25-29 "
1673470,1,378,21,0,378,0,1,0,"35-39 "
1673524,9,689,43,0,689,0,9,0,"50-54 "
1673593,18,5068,19,1,4114,954,11,7,"30-34 "
1673654,2,87,23,0,87,0,2,0,"30-34 "
1673678,36,10854,14,1,8745,2109,23,13,"40-44 "
1673739,39,5918,3,1,398,5520,5,34,"30-34 "
1673814,15,3480,13,1,3480,0,15,0,"25-29 "
1673852,34,3112,8,1,1234,1878,18,16,"30-34 "
1673999,2,377,26,0,0,377,0,2,"30-34 "
1674002,16,1985,23,0,870,1115,7,9,"35-39 "
1674101,12,920,11,3,733,187,9,3,"25-29 "
1674200,1,69,28,0,69,0,1,0,"55-59 "
1674316,1,6224,25,0,0,6224,0,1,"40-44 "
1674347,8,1398,17,0,1398,0,8,0,"40-44 "
1674385,16,3171,9,1,926,2245,5,11,"35-39 "
1674392,5,590,22,1,590,0,5,0,">65 "
1674408,38,3426,39,0,0,3426,0,38,"30-34 "
1674446,3,782,3,0,782,0,3,0,"25-29 "
1674453,3,331,2,0,331,0,3,0,"30-34 "
1674514,18,12325,18,0,0,12325,0,18,"35-39 "
1674675,24,3080,4,2,2201,879,16,8,"40-44 "
1674767,6,428,35,1,60,368,1,5,"55-59 "
1674828,5,242,6,0,242,0,5,0,"35-39 "
1674880,14,1588,12,2,775,813,8,6,">65 "
1674910,3,7591,7,8,7591,0,3,0,"45-49 "
1674965,10,5724,10,1,5724,0,10,0,"45-49 "
1674989,40,4499,4,1,3326,1173,37,3,"30-34 "
1674996,2,38,15,0,38,0,2,0,"35-39 "
1675054,7,656,27,0,656,0,7,0,"25-29 "
1675184,27,4165,6,1,1889,2276,12,15,"25-29 "
1675214,2,860,32,0,0,860,0,2,"30-34 "
1675276,6,201,16,4,201,0,6,0,"50-54 "
1675306,12,637,4,1,332,305,6,6,"35-39 "
1675313,7,2325,36,0,2325,0,7,0,"40-44 "
1675412,1,944,17,0,944,0,1,0,"55-59 "
1675429,12,1496,6,1,1496,0,12,0,">65 "
1675498,8,790,3,3,695,95,7,1,"35-39 "
1675528,13,3241,16,2,2264,977,8,5,"40-44 "
1675580,21,2710,2,2,627,2083,3,18,"50-54 "
1675603,14,1972,25,1,299,1673,1,13,"25-29 "
1675696,2,124,33,0,0,124,0,2,"25-29 "
1675702,3,148,33,0,0,148,0,3,"30-34 "
1675832,8,1041,30,0,1041,0,8,0,"30-34 "
1675962,32,4950,13,0,4950,0,32,0,"35-39 "
1675986,35,3167,3,1,2827,340,29,6,"30-34 "
1676044,71,11247,4,0,0,11247,0,71,"35-39 "
1676051,17,1054,8,1,714,340,13,4,"25-29 "
1676075,8,393,30,0,393,0,8,0,">65 "
1676112,2,706,19,0,0,706,0,2,"30-34 "
1676136,4,354,32,0,0,354,0,4,"30-34 "
1676143,10,1441,24,0,1441,0,10,0,"30-34 "
1676297,9,1692,12,0,0,1692,0,9,"30-34 "
1676358,36,4430,4,1,0,4430,0,36,"55-59 "
1676389,7,992,4,0,0,992,0,7,"35-39 "
1676525,7,543,5,4,396,147,5,2,"30-34 "
1676556,6,1833,5,6,0,1833,0,6,"40-44 "
1676648,10,3360,25,0,0,3360,0,10,"45-49 "
1676655,6,949,19,0,0,949,0,6,"35-39 "
1676730,2,96,21,6,36,60,1,1,"30-34 "
1676778,8,859,19,3,450,409,4,4,"30-34 "
1676921,11,1143,4,1,0,1143,0,11,"55-59 "
1676938,11,463,11,1,249,214,9,2,"<25 "
1676945,67,3939,4,1,2159,1780,33,34,"35-39 "
1677034,2,1316,6,0,1316,0,2,0,"40-44 "
1677058,10,5319,11,0,0,5319,0,10,"45-49 "
1677096,6,802,31,0,802,0,6,0,"35-39 "
1677102,1,812,42,0,812,0,1,0,"45-49 "
1677201,24,3189,3,2,2813,376,19,5,"50-54 "
1677249,33,4312,12,1,2613,1699,19,14,"25-29 "
1677317,17,1444,11,1,1152,292,11,6,"45-49 "
1677379,1,125,38,0,125,0,1,0,"25-29 "
1677386,5,2169,13,3,2169,0,5,0,"30-34 "
1677607,1,29,7,0,29,0,1,0,"50-54 "
1677676,31,13154,14,1,11665,1489,21,10,"45-49 "
1677683,33,3288,35,0,60,3228,1,32,"30-34 "
1677874,4,818,36,0,818,0,4,0,"30-34 "
1677935,8,1439,5,4,0,1439,0,8,"30-34 "
1677980,24,25731,4,1,0,25731,0,24,"25-29 "
1678017,46,7554,12,1,3361,4193,23,23,"25-29 "
1678062,54,6346,14,0,6346,0,54,0,">65 "
1678086,21,4638,18,0,0,4638,0,21,"40-44 "
1678130,14,989,42,0,989,0,14,0,"35-39 "
1678147,14,2389,10,2,2126,263,11,3,"30-34 "
1678161,5,2635,9,0,2635,0,5,0,"50-54 "
1678277,23,4814,4,1,3906,908,12,11,"40-44 "
1678284,49,7193,15,1,7193,0,49,0,"35-39 "
1678291,11,1526,29,0,1526,0,11,0,"35-39 "
1678444,7,884,33,0,0,884,0,7,"35-39 "
1678550,54,8076,5,1,6303,1773,29,25,"25-29 "
1678581,29,1631,4,1,0,1631,0,29,"35-39 "
1678697,14,1188,5,2,0,1188,0,14,"30-34 "
1679106,1,60,33,0,0,60,0,1,"30-34 "
1679168,8,415,8,2,415,0,8,0,"45-49 "
1679182,2,124,38,0,124,0,2,0,"45-49 "
1679205,1,162,14,0,162,0,1,0,"35-39 "
1679281,9,1793,6,3,1793,0,9,0,"40-44 "
1679335,11,3716,30,0,3716,0,11,0,"25-29 "
1679342,10,763,16,2,763,0,10,0,"30-34 "
1679403,16,2047,3,0,2047,0,16,0,"35-39 "
1679489,16,2425,10,1,2425,0,16,0,"25-29 "
1679601,2,157,32,0,0,157,0,2,"30-34 "
1679656,3,442,15,0,442,0,3,0,"60-64 "
1679700,21,3918,13,1,3918,0,21,0,"25-29 "
1679854,10,1138,5,0,0,1138,0,10,"30-34 "
1679915,1,60,32,0,0,60,0,1,"50-54 "
1680119,7,6404,9,0,6404,0,7,0,"40-44 "
1680195,9,1059,35,0,1059,0,9,0,"40-44 "
1680232,49,12631,4,1,0,12631,0,49,"40-44 "
1680263,10,4408,19,0,0,4408,0,10,"25-29 "
1680294,9,5144,33,0,0,5144,0,9,"40-44 "
1680317,17,1216,17,0,783,433,7,10,"25-29 "
1680324,11,3485,5,2,2989,496,8,3,"35-39 "
1680355,5,553,25,0,0,553,0,5,"40-44 "
1680362,41,14579,2,1,9308,5271,28,13,"<25 "
1680478,33,4084,25,0,0,4084,0,33,"30-34 "
1680539,52,6925,14,0,6046,879,45,7,"25-29 "
1680652,2,160,41,0,160,0,2,0,"25-29 "
1680683,41,4346,3,1,4285,61,38,3,"50-54 "
1680713,1,138,21,0,138,0,1,0,"35-39 "
1680720,11,1989,22,1,728,1261,6,5,"55-59 "
1680737,56,6552,16,0,2126,4426,23,33,"35-39 "
1680744,11,3541,16,0,3541,0,11,0,"30-34 "
1680768,17,2942,11,1,1066,1876,7,10,"25-29 "
1680782,12,934,32,0,0,934,0,12,"35-39 "
1680843,11,2016,11,2,0,2016,0,11,"35-39 "
1680898,16,2053,15,2,1253,800,9,7,"40-44 "
1680928,12,2430,18,0,2020,410,10,2,"35-39 "
1680935,21,3608,2,2,3211,397,17,4,"40-44 "
1680966,3,723,12,0,0,723,0,3,"25-29 "
1681086,7,944,34,0,944,0,7,0,"25-29 "
1681123,27,13470,18,1,794,12676,10,17,"30-34 "
1681215,5,11528,22,0,11528,0,5,0,"30-34 "
1681222,3,237,13,0,237,0,3,0,"50-54 "
1681352,20,2673,37,0,2673,0,20,0,"35-39 "
1681376,13,2205,21,1,2205,0,13,0,"30-34 "
1681413,12,554,8,2,57,497,2,10,"25-29 "
1681512,7,502,12,3,0,502,0,7,"35-39 "
1681536,2,1779,38,0,1779,0,2,0,"25-29 "
1681550,33,5429,16,1,2005,3424,12,21,"40-44 "
1681574,28,7932,11,1,4505,3427,20,8,"45-49 "
1681628,10,601,19,2,451,150,7,3,"45-49 "
1681680,14,1175,20,0,1175,0,14,0,"30-34 "
1681734,8,4829,27,0,4829,0,8,0,"40-44 "
1681796,10,1796,11,0,0,1796,0,10,"30-34 "
1681826,21,1883,4,2,425,1458,6,15,"<25 "
1681918,6,497,19,0,0,497,0,6,"<25 "
1681970,2,243,15,0,243,0,2,0,"30-34 "
1682007,4,294,13,5,55,239,1,3,">65 "
1682083,3,4226,42,0,4226,0,3,0,"50-54 "
1682090,16,5011,8,1,3454,1557,7,9,"45-49 "
1682113,4,617,11,0,0,617,0,4,"35-39 "
1682151,12,450,14,0,450,0,12,0,">65 "
1682199,5,481,20,0,481,0,5,0,"35-39 "
1682205,4,791,19,0,0,791,0,4,"40-44 "
1682281,11,15781,40,0,0,15781,0,11,"35-39 "
1682366,27,2228,22,0,2228,0,27,0,"35-39 "
1682403,14,1065,31,0,1065,0,14,0,"35-39 "
1682434,2,2220,29,0,2220,0,2,0,"35-39 "
1682519,4,187,4,0,0,187,0,4,"35-39 "
1682588,5,286,10,4,286,0,5,0,"35-39 "
1682618,8,618,8,0,618,0,8,0,"35-39 "
1682656,17,1999,5,2,60,1939,1,16,"40-44 "
1682724,6,5396,39,0,0,5396,0,6,"35-39 "
1682762,12,1370,5,2,0,1370,0,12,"45-49 "
1682908,13,1241,15,1,1241,0,13,0,"50-54 "
1682915,10,1976,12,2,1817,159,6,4,"30-34 "
1682939,6,1191,18,1,0,1191,0,6,"45-49 "
1682953,24,2460,32,0,0,2460,0,24,"40-44 "
1683011,11,1589,40,0,970,619,6,5,"50-54 "
1683059,25,4162,2,2,318,3844,5,20,"30-34 "
1683080,62,5906,4,1,2087,3819,26,36,"35-39 "
1683189,1,7551,18,0,0,7551,0,1,"35-39 "
1683196,6,485,12,0,0,485,0,6,"35-39 "
1683233,1,3132,12,0,0,3132,0,1,"30-34 "
1683288,1,4700,16,0,4700,0,1,0,">65 "
1683295,1,60,32,0,0,60,0,1,"45-49 "
1683301,9,4600,19,0,0,4600,0,9,"30-34 "
1683363,21,9189,19,0,8219,970,13,8,"25-29 "
1683370,3,635,7,0,635,0,3,0,"45-49 "
1683592,16,8133,6,1,7341,792,6,10,"40-44 "
1683608,10,3258,20,0,3258,0,10,0,"55-59 "
1683653,25,3474,12,1,2045,1429,14,11,"35-39 "
1683691,10,1463,12,0,0,1463,0,10,"30-34 "
1683714,14,2998,5,2,36,2962,1,13,"45-49 "
1683769,5,185,12,0,0,185,0,5,"45-49 "
1683844,12,873,5,1,0,873,0,12,"25-29 "
1683851,12,1723,31,0,526,1197,7,5,"45-49 "
1683912,15,3765,30,0,3765,0,15,0,"45-49 "
1683950,8,703,25,0,0,703,0,8,"25-29 "
1683998,16,1918,25,1,397,1521,6,10,"40-44 "
1684001,3,434,41,0,434,0,3,0,"30-34 "
1684032,46,6075,33,0,2310,3765,9,37,"40-44 "
1684049,5,9913,18,0,0,9913,0,5,"25-29 "
1684100,5,489,17,4,489,0,5,0,"25-29 "
1684124,1,2288,23,0,2288,0,1,0,"45-49 "
1684179,8,1028,4,0,0,1028,0,8,"45-49 "
1684223,15,1249,22,0,1249,0,15,0,"35-39 "
1684254,5,1053,6,0,1053,0,5,0,"45-49 "
1684261,46,9170,10,1,8147,1023,33,13,"40-44 "
1684308,3,182,21,0,182,0,3,0,"<25 "
1684339,28,3268,4,1,1216,2052,7,21,"30-34 "
1684414,10,817,32,0,0,817,0,10,"40-44 "
1684421,11,482,4,1,9,473,1,10,">65 "
1684469,5,1272,19,1,0,1272,0,5,"25-29 "
1684476,4,639,3,0,639,0,4,0,"30-34 "
1684506,16,2902,15,0,2902,0,16,0,"30-34 "
1684681,20,5283,11,1,0,5283,0,20,"35-39 "
1684728,38,4823,22,0,4823,0,38,0,"25-29 "
1684759,13,1967,11,0,0,1967,0,13,"40-44 "
1684803,26,8307,25,0,0,8307,0,26,"25-29 "
1684810,27,11697,17,0,11697,0,27,0,"45-49 "
1684896,15,4039,16,0,4039,0,15,0,"45-49 "
1684957,1,419,4,0,0,419,0,1,"40-44 "
1684971,7,993,34,1,284,709,4,3,">65 "
1684988,14,2660,39,0,0,2660,0,14,"35-39 "
1685022,21,2220,18,1,281,1939,5,16,"50-54 "
1685039,13,13557,5,3,10185,3372,8,5,"30-34 "
1685053,1,60,35,0,60,0,1,0,"<25 "
1685060,12,2079,18,2,1958,121,10,2,"30-34 "
1685084,8,1729,3,4,1729,0,8,0,"40-44 "
1685145,2,241,28,0,241,0,2,0,"50-54 "
1685305,19,1888,38,0,1888,0,19,0,"40-44 "
1685497,43,5221,18,0,0,5221,0,43,"35-39 "
1685541,3,139,23,0,139,0,3,0,"30-34 "
1685565,32,1930,9,1,1490,440,21,11,"30-34 "
1685701,18,2057,6,0,2057,0,18,0,"40-44 "
1685824,4,357,4,0,0,357,0,4,"45-49 "
1685862,16,9202,10,1,9202,0,16,0,"40-44 "
1685886,41,16625,3,1,15763,862,27,14,"35-39 "
1685923,5,362,10,0,221,141,3,2,"35-39 "
1685985,18,4495,16,1,4495,0,18,0,"50-54 "
1686166,30,18369,19,0,0,18369,0,30,"50-54 "
1686180,12,1313,4,0,0,1313,0,12,"35-39 "
1686197,7,16048,14,0,16048,0,7,0,"40-44 "
1686210,11,362,40,0,0,362,0,11,"35-39 "
1686302,12,3463,2,0,3463,0,12,0,"40-44 "
1686326,43,20234,8,0,17745,2489,15,28,"50-54 "
1686388,34,3909,8,1,1831,2078,17,17,"25-29 "
1686401,1,10044,22,0,10044,0,1,0,"25-29 "
1686531,12,1324,41,0,1324,0,12,0,"25-29 "
1686685,24,5560,13,1,5560,0,24,0,"30-34 "
1686722,18,9663,13,0,9663,0,18,0,"40-44 "
1686821,3,200,14,0,200,0,3,0,"25-29 "
1687026,7,395,12,3,238,157,4,3,"30-34 "
1687088,21,2810,3,2,1076,1734,8,13,"50-54 "
1687156,16,1284,29,0,1284,0,16,0,"40-44 "
1687187,21,2272,3,2,2272,0,21,0,"45-49 "
1687224,30,2277,9,1,1882,395,22,8,"50-54 "
1687231,19,2706,20,0,2706,0,19,0,"30-34 "
1687279,6,2453,11,0,0,2453,0,6,"35-39 "
1687293,15,1259,17,1,978,281,13,2,"35-39 "
1687477,15,760,32,0,0,760,0,15,"35-39 "
1687484,5,321,30,0,321,0,5,0,"35-39 "
1687651,14,3749,17,0,3749,0,14,0,"35-39 "
1687705,27,18252,3,1,13601,4651,10,17,"35-39 "
1687804,3,4248,2,0,4248,0,3,0,"50-54 "
1687941,7,1003,14,0,1003,0,7,0,"30-34 "
1688030,14,1213,5,2,300,913,6,8,"40-44 "
1688047,13,1227,19,1,0,1227,0,13,"35-39 "
1688092,5,1277,22,4,1277,0,5,0,"40-44 "
1688108,15,1701,35,0,1701,0,15,0,"40-44 "
1688115,19,2235,40,0,0,2235,0,19,"30-34 "
1688122,15,1507,33,0,0,1507,0,15,"30-34 "
1688207,7,1117,5,0,0,1117,0,7,"<25 "
1688252,32,4533,11,1,0,4533,0,32,"30-34 "
1688313,28,2911,18,0,0,2911,0,28,"30-34 "
1688368,9,1723,18,0,0,1723,0,9,"25-29 "
1688375,11,967,39,0,0,967,0,11,"25-29 "
1688436,25,3520,11,0,0,3520,0,25,"35-39 "
1688450,26,9161,4,1,943,8218,9,17,"30-34 "
1688467,10,2873,4,2,0,2873,0,10,"50-54 "
1688498,24,8163,39,0,0,8163,0,24,"30-34 "
1688528,3,98,32,0,0,98,0,3,"35-39 "
1688535,21,2005,18,0,0,2005,0,21,"30-34 "
1688559,16,11766,16,0,11766,0,16,0,"30-34 "
1688665,11,3418,16,0,3418,0,11,0,"25-29 "
1688689,32,6767,20,1,2650,4117,10,22,"30-34 "
1688696,5,1819,21,0,1819,0,5,0,"30-34 "
1688962,13,1037,5,0,0,1037,0,13,"25-29 "
1688979,2,18,30,0,18,0,2,0,"25-29 "
1689037,9,966,37,0,966,0,9,0,"25-29 "
1689068,2,329,19,0,0,329,0,2,"30-34 "
1689358,19,1844,29,0,1844,0,19,0,"50-54 "
1689662,11,2883,21,0,550,2333,1,10,"30-34 "
1689693,7,1724,12,1,1304,420,5,2,"35-39 "
1689785,18,2126,24,1,2126,0,18,0,"30-34 "
1689945,49,7230,2,1,5553,1677,30,19,"30-34 "
1689952,51,8345,11,0,0,8345,0,51,"30-34 "
1689983,64,6995,17,0,6995,0,64,0,"25-29 "
1690002,20,7768,39,0,0,7768,0,20,"40-44 "
1690040,32,4317,11,1,0,4317,0,32,"30-34 "
1690064,23,1982,12,0,1016,966,10,13,"30-34 "
1690200,9,8365,25,0,0,8365,0,9,"30-34 "
1690286,2,336,14,4,336,0,2,0,"25-29 "
1690538,12,9986,9,2,9986,0,12,0,"30-34 "
1690545,15,3304,22,1,3304,0,15,0,"25-29 "
1690606,5,299,37,0,299,0,5,0,"35-39 "
1690644,7,1178,12,0,0,1178,0,7,"30-34 "
1690651,13,2222,39,0,0,2222,0,13,"35-39 "
1690736,2,552,22,0,552,0,2,0,"30-34 "
1690743,7,676,14,0,676,0,7,0,"35-39 "
1690859,20,6200,6,1,4770,1430,12,8,"45-49 "
1690972,8,566,18,0,0,566,0,8,"30-34 "
1690989,12,1862,12,2,1434,428,7,5,"35-39 "
1691061,14,2423,39,0,0,2423,0,14,"30-34 "
1691108,23,1868,11,0,0,1868,0,23,"35-39 "
1691122,13,1010,14,1,1010,0,13,0,"35-39 "
